Episode,Reward,Length,SmoothedLengthEMA
851,11.0103,135,481.0756
852,107.7683,1000,507.0218
853,85.7011,1000,531.6707
854,104.6485,1000,555.0872
855,-100.2581,131,533.8828
856,63.3820,1000,557.1887
857,56.4665,1000,579.3293
858,-173.3236,216,561.1628
859,97.9219,1000,583.1047
860,14.4148,87,558.2994
861,3.4887,112,535.9845
862,-163.4331,111,514.7352
863,-15.7209,97,493.8485
864,-7.7843,111,474.7060
865,49.3262,1000,500.9707
866,-25.6807,91,480.4722
867,101.6273,1000,506.4486
868,2.5104,1000,531.1262
869,-146.9506,229,516.0199
870,-250.8648,234,501.9189
871,33.6569,109,482.2729
872,-12.2252,187,467.5093
873,43.9403,78,448.0338
874,-10.9613,95,430.3821
875,57.4316,1000,458.8630
876,-148.9659,200,445.9199
877,78.4071,1000,473.6239
878,-7.4834,101,454.9927
879,44.5225,1000,482.2430
880,-39.5675,127,464.4809
881,115.8321,1000,491.2568
882,-2.1313,109,472.1440
883,-17.6291,90,453.0368
884,15.6275,97,435.2350
885,53.3835,100,418.4732
886,21.3338,103,402.6996
887,42.1305,123,388.7146
888,108.9570,1000,419.2788
889,52.9470,94,403.0149
890,-4.5646,83,387.0142
891,49.7436,91,372.2135
892,119.0282,1000,403.6028
893,27.7168,106,388.7226
894,114.3578,1000,419.2865
895,28.3029,118,404.2222
896,2.3965,112,389.6111
897,-18.9330,100,375.1305
898,33.7727,89,360.8240
899,112.8952,1000,392.7828
900,-76.0314,163,381.2937
901,112.5918,1000,412.2290
902,122.3604,1000,441.6175
903,-6.3709,83,423.6866
904,71.1408,1000,452.5023
905,-7.8403,80,433.8772
906,44.0136,1000,462.1833
907,-90.4636,363,457.2242
908,0.0291,104,439.5630
909,20.5155,87,421.9348
910,70.6755,1000,450.8381
911,-346.7547,164,436.4962
912,-11.6149,101,419.7214
913,116.4240,1000,448.7353
914,-13.3675,102,431.3985
915,-4.2561,117,415.6786
916,-61.1147,111,400.4447
917,-23.1922,87,384.7724
918,-2.7076,82,369.6338
919,-232.4273,162,359.2521
920,14.9864,90,345.7895
921,-51.1974,102,333.6000
922,21.5369,94,321.6200
923,7.3517,85,309.7890
924,30.0721,1000,344.2996
925,32.2788,78,330.9846
926,-29.5000,103,319.5854
927,-13.3589,98,308.5061
928,23.6391,117,298.9308
929,117.8409,1000,333.9843
930,106.5345,1000,367.2851
931,122.0707,1000,398.9208
932,33.8364,120,384.9748
933,148.9030,1000,415.7260
934,34.5464,110,400.4397
935,-31.4606,98,385.3177
936,-8.8971,96,370.8518
