UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
479,2715,0.4423,0.1747,0.5485,0.6665
480,2721,0.3864,-0.0714,0.9280,0.6224
481,2729,0.3228,-0.0037,0.6676,0.7279
482,2736,0.3114,0.0058,0.6243,0.6640
483,2743,0.2759,-0.0022,0.5684,0.6146
484,2750,0.1976,-0.0366,0.4809,0.6270
485,2756,0.3184,0.0396,0.5703,0.6408
486,2764,0.4662,0.1456,0.6554,0.7074
487,2771,0.1940,-0.1422,0.6857,0.6658
488,2776,0.1243,-0.1047,0.4710,0.6479
489,2779,0.2994,-0.0327,0.6766,0.6228
490,2784,0.3583,0.0482,0.6332,0.6479
491,2791,0.5037,0.1301,0.7596,0.6179
492,2800,0.3156,-0.0611,0.7664,0.6503
493,2807,0.5771,0.2389,0.6882,0.5843
494,2811,-0.1259,-0.5071,0.7744,0.5946
495,2819,0.3134,0.0482,0.5437,0.6598
496,2828,0.3903,0.0754,0.6432,0.6720
497,2833,0.0869,-0.2727,0.7314,0.6134
498,2842,0.2914,0.0700,0.4565,0.6855
499,2850,0.5376,0.2404,0.6088,0.7146
500,2858,0.2553,-0.0887,0.7007,0.6405
501,2867,0.2840,0.0582,0.4664,0.7316
502,2875,0.5731,0.2356,0.6879,0.6423
503,2882,-0.0302,-0.5813,1.1142,0.6050
504,2887,0.0713,-0.5237,1.2007,0.5392
505,2895,0.3690,0.0761,0.5977,0.5979
506,2902,0.2248,-0.0468,0.5561,0.6416
507,2909,0.1949,-0.0737,0.5500,0.6401
508,2916,0.4260,0.0124,0.8401,0.6420
509,2922,0.0076,-0.1856,0.4009,0.7224
510,2930,0.8621,0.4232,0.8900,0.6069
511,2937,0.3394,0.0631,0.5663,0.6851
512,2944,0.1818,-0.1133,0.6031,0.6487
513,2950,0.8079,0.3406,0.9463,0.5867
514,2956,0.1870,-0.1755,0.7380,0.6478
515,2964,0.7264,0.3072,0.8500,0.5847
516,2972,0.3941,0.1234,0.5539,0.6202
517,2979,0.3223,-0.0398,0.7366,0.6205
518,2987,0.2442,0.0082,0.4865,0.7259
